gene,Pt1_Pre_AD101148-6,Pt1_On_AD174047-6,Pt10_Pre_E9047565-6,Pt10_On_E9047632-6,Pt101_Pre_AD486328-5,Pt101_On_AD681975-5,Pt103_Pre_AE134058-2,Pt103_On_AE134059-6,Pt105_On_AE373241-6,Pt106_Pre_AD502250-5,Pt106_On_AD513626-6,Pt108_On_AE373243-6,Pt109_On_AE527955-5,Pt109_On_AE527955-6,Pt11_Pre_AD153352-6,Pt11_On_AD314068-6,Pt13_On_AD314067-6,Pt16_On_AD167378-6,Pt17_Pre_E9047563-6,Pt17_On_E9261162-5,Pt18_Pre_E9024732-6,Pt18_On_E9261163-5,Pt2_Pre_AD101150-6,Pt2_On_AD174046-6,Pt23_Pre_AD313075-5,Pt23_On_AD486568-8,Pt24_Pre_AD436687-5,Pt26_Pre_AD467789-6,Pt26_On_AD467915-5,Pt27_Pre_AD453873-5,Pt27_On_AD467934-5,Pt28_Pre_AD297619-6,Pt28_On_AD167375-7,Pt29_Pre_AD497504-5,Pt3_Pre_E9024733-3,Pt3_On_E9047638-6,Pt30_Pre_AD497503-5,Pt30_On_AD505620-6,Pt31_Pre_AD453872-5,Pt31_On_AD467932-6,Pt32_On_E9414883-5,Pt34_Pre_AD466985-6,Pt34_On_AD485757-6,Pt35_On_AD485758-6,Pt36_Pre_AD467095-6,Pt36_On_AD495182-6,Pt37_Pre_AD502452-5,Pt37_On_AD495183-5,Pt38_Pre_E9200719-6,Pt38_On_E9414881-5,Pt39_Pre_AD485899-5,Pt4_Pre_E9021023-6,Pt4_On_E9047643-7,Pt44_Pre_AD467790-6,Pt44_On_AD167376-6,Pt46_Pre_AD467096-6,Pt46_On_AD781834-6,Pt47_Pre_AD506073-6,Pt47_On_AD530367-6,Pt48_Pre_E9047561-7,Pt48_On_E9047631-6,Pt49_Pre_AD667851-6,Pt49_On_AD681976-5,Pt5_Pre_E9021022-6,Pt5_On_E9047635-6,Pt52_Pre_AD506075-6,Pt52_On_AD530365-6,Pt58_On_AE045812-10,Pt59_Pre_AD823915-5,Pt62_Pre_AD608303-5,Pt62_On_AD635728-5,Pt65_Pre_AD793919-6,Pt65_On_AD796996-5,Pt66_Pre_AD667850-6,Pt67_Pre_AD506074-6,Pt67_On_AD530366-6,Pt68_On_AD635729-6,Pt69_On_AD635730-6,Pt72_Pre_AD793922-5,Pt76_Pre_AD667852-6,Pt77_Pre_AD733591-7,Pt77_On_AD733629-8,Pt78_Pre_AD467018-5,Pt78_On_AE148748-6,Pt79_Pre_AD733587-5,Pt79_On_AD733628-6,Pt8_Pre_AD153354-6,Pt8_On_AD167380-7,Pt80_On_AD467874-5,Pt81_On_AD681973-5,Pt82_Pre_AD823914-8,Pt82_On_AD125218-6,Pt84_Pre_AD486532-5,Pt84_On_AD495199-6,Pt85_Pre_AD486329-5,Pt85_On_AE070989-10,Pt87_On_AD495198-6,Pt89_Pre_AE070951-5,Pt89_On_AE070987-5,Pt9_Pre_E9021024-6,Pt9_On_E9047644-7,Pt90_Pre_AD467873-6,Pt92_Pre_AE134060-5,Pt92_On_AE148750-5,Pt93_On_AE070988-5,Pt94_Pre_AD732850-6,Pt94_On_AE373242-6,Pt98_Pre_AD733586-8,Pt98_On_AE086717-6
C1QC,314.692087101268,110.28035270172,80.8657140092515,216.104458178149,160.276495467926,179.695272451153,549.16346105532,32.755228061857,429.403246242156,251.865690157283,163.572547773326,379.347417407934,352.356380843435,243.665259473884,151.04844394113,128.25727775323,497.191256014886,35.0337203154158,27.9921058623834,31.3152930477893,186.898986820935,207.309561460072,538.60097887263,411.49360629565,345.622263018241,287.710171038164,253.569305441907,40.3199314570323,44.3953786030152,59.3349609917797,235.191257584597,45.7340214358082,246.744832614621,194.049740548639,50.5223996550375,116.078249486104,40.6576788559947,1503.25902450735,175.498545648155,464.782586302174,9.93543471221781,998.626482295879,755.006295160139,471.899831169166,425.715912443054,310.654976596229,41.085655617367,39.095587172912,59.2617577522651,95.9481413257861,18.413661264341,101.894731000433,775.025531239454,244.859447448578,187.881406036167,746.807633906258,483.312045122762,147.863887655711,129.494097267224,164.509308885568,201.697509718499,411.643126146858,1153.0828768847,282.717166419755,156.538405400558,124.631549598664,180.330339210894,210.917150912659,472.281796625337,75.1203664566311,71.161457457542,132.258619355041,125.399831242522,91.4594643305597,38.9946454950073,22.2462200719763,33.9270556549072,813.113697571748,43.591474126139,8.82685459026349,191.200444484493,218.508020338912,7.51812680200014,152.307483558115,97.3366111791418,107.214691945139,162.173283688207,244.939395996302,492.472559587922,1119.15792344695,170.596175402957,242.894685538631,27.9200709153485,42.4278087727602,39.1420075584126,60.8874304907879,1361.8693153786,44.21731593088,119.633404428837,86.2400019169715,87.0003759226841,216.601367492947,543.031586921117,1049.17637740199,93.8940970673801,126.283490370562,222.425272282314,130.895732720348,327.780489331923
CD80,2.40333275679215,0.556303575714637,0.855929286526283,3.35957716717437,5.35456897531784,5.91347687374929,1.43046692450587,0.191187743186269,2.89650347559854,0.532741102824074,0.752378633764968,0.698286325206312,1.19873014164292,0.713601444653397,1.01463752380882,1.69772143277789,2.54545436821791,0.169833555870148,0.146075845567146,0.107811732689219,2.45478053338333,5.29895365731817,2.51383424261901,2.37185821037643,1.47601344735478,1.90415899928533,2.72067431614299,0.374796486700256,0.47651619914783,0.225228868686254,0.894867145500054,1.18966439416788,2.86063631389534,1.16781483962762,0.618566373177064,1.35967541557963,0.599979409052899,5.08025517930404,1.00321829181234,3.23500155446923,0.267937911362557,2.4673997330287,2.47535536117061,2.18260835825865,0.270695292692332,1.39468078630505,0.101490458950612,1.45123941106078,0.199333360114966,0.295339119078508,0,0.426824449999861,4.05261885248252,1.88891259941853,0.380987836865775,2.80991802366794,2.69729647314632,2.03475831204999,1.16093700433284,0.462444846107518,0.158448619718626,1.70052320970292,1.63554442951262,1.39834980709731,1.16397643968489,0.730497783312269,0.887099466146957,2.34363429311672,2.71862631179688,0.883922280899946,0.91579776877768,2.0000175126988,1.9237726947603,0.80518890863415,0.0861604929464854,0.180814514883012,0.102028914757735,3.19900493600775,0.369982049520438,0.297024598779882,1.97583592591671,3.16672025811737,0,0.126727802647598,0.405214190409574,0.395095443768177,0.711803811339633,0.801034069541722,4.136339480359,1.77125561905932,0.781071175584986,1.02101750324979,0.105929479667883,0.0692673281317334,0.153405633003177,0.267034670940424,7.55219539443051,0.332697911977309,1.42446245677679,0.629383556673285,0.621597672088274,2.80625472326985,2.05257342238409,5.31078411490257,0.602172369796323,0.478892669729404,0.774256651995382,0.36961888331075,1.40087503143047
CD86,20.098532727303,7.46815418196121,4.03567176034451,15.5649459288114,25.6058032958731,22.4527320271098,20.655811075109,2.03122255286602,15.9031313847626,10.299361028338,7.23076550081719,14.4911140763254,8.7108883623593,7.92278056351055,16.9377939934472,12.8961354680703,25.0839926059601,2.23957103859977,1.33357948540355,1.27327901724865,13.0705601999468,28.816611886609,21.2277727586334,21.2790886298205,18.2275586318909,11.850734244226,53.3853363188404,2.45391300625813,2.59259681544944,5.97276039512312,9.54006128977277,5.46477814010528,15.5622745980478,11.2183452382052,4.85408071271545,10.2541934698396,3.57180322650632,73.7180688907635,8.58311063799541,28.9895605664018,7.39266555933553,53.1858905492172,52.1331763543997,21.778339310575,26.8917313940039,22.2758254284947,3.1656895619903,8.49159998044493,3.56958158842427,4.08807660678614,1.82636556263159,6.28593057217835,31.8548696020194,24.8328555531006,14.0157628101247,45.1536132190011,47.3879298410577,12.2962020937024,12.2178488325604,6.15129940777552,3.57980893121995,18.9746265329069,46.8459561042738,17.7589851230391,12.6623864566979,6.01031509509629,6.67965860854392,17.269218790743,22.5999433594005,3.23358225988882,4.64480593199357,11.188947453906,10.9756173760157,5.15266197587023,1.24855627795728,0.527313788013549,2.06990898933557,58.6686168003951,4.34275791420088,2.16222714328614,14.7945538953026,18.3312900023109,0.72529466493179,7.19876372164918,5.05756220405672,5.00166493282148,9.28959764501118,8.50302657470684,25.0555656170141,33.9639920965914,12.718469039813,12.4913620362768,1.78761187622475,1.98492853745874,3.60361486972555,4.03507293464943,63.152276820858,5.26325218763631,11.4463404733526,8.36531253786608,7.54116679699964,18.6451712691668,17.5145533321748,38.5372120973914,4.15513742551627,5.76130498792078,8.27966744575849,4.90223172124907,14.5034780958226
HLA-DRA,290.15788679132,71.1090331220153,42.0146833395623,166.3453166989,520.042180159436,454.031530875179,741.655027799688,60.418823143681,262.860393648096,102.582074595298,87.1802801649866,330.907336317983,187.640588458292,145.206875993916,228.790013340036,215.428049932616,296.763580977404,17.2572961531217,12.7076212504775,14.04691595385,223.093783389854,432.067550252382,265.379391756926,169.299103204194,140.329658365834,123.127883003046,714.648963208434,32.7194734146349,16.3076472129012,53.380605249518,122.665497607688,85.217642508569,199.941662876824,114.426503949078,34.2041867608693,138.963937527227,29.9853004577735,681.271632829907,169.664463006211,313.532843292882,25.2472444292299,1350.06348650737,1574.49744723245,430.201846481552,137.574407432116,190.16076949517,65.3650160960054,183.734580455855,30.0647074292043,38.174458296315,8.36954931626707,60.3645119396932,460.745057949767,232.165947185076,217.726369368903,635.438354425744,723.881226369472,160.330883463599,129.360695439235,99.2146061614708,54.7656657784247,312.128911383172,533.365435547343,131.502996337097,83.90486805755,62.8507819730045,62.923919759746,487.299579546732,316.937654260785,38.0999032113726,42.8481687835566,156.386962587234,181.612592473122,17.5738923853399,33.1306914378824,28.9241930756927,17.9268261836621,1619.38630188578,25.3089222039506,7.33670007838673,200.417274255504,317.154560095932,3.34982533228619,64.4664025221351,188.266036465944,171.616603429641,107.89698137015,97.5344349245593,281.352345570998,376.554760644146,186.214928136584,225.522601936495,24.1573076090063,23.3570310977088,31.7580450920881,34.9285563462731,746.336586214288,87.6189885605889,204.776804569099,61.227238732031,56.7571352385415,157.564347951809,149.22598631574,412.216322754422,40.9496112038078,92.757289377632,158.952977543464,53.4887075783632,197.573011308152
HLA-DRB1,51.3168097969217,13.2440716509822,14.1421258655041,48.6811345650912,108.752987699376,114.77552464115,224.676398372194,18.9895858969101,43.2404033589351,24.6395076585979,19.1145384215088,71.6946078160963,51.7904888877959,39.437459922862,84.315200389477,90.2009184523613,72.4382209277478,3.15175845200611,3.77495955148873,4.04393664271877,50.6844780345756,100.265567050044,97.9532579072473,68.4632836574144,34.067238773222,30.8773388332669,180.149159390446,11.6202848770248,6.54133921915194,12.1309943737119,36.3775703990505,20.8478828991897,52.24213320954,41.7552841826945,10.3930944332789,55.4518984532778,9.19954759859307,216.081892663084,73.7499174501581,142.811322436396,3.87844997114982,239.181213541826,297.481248269107,139.276379056774,24.7873427286804,32.1650007513019,27.0002009441107,42.1340644014355,6.42176140570087,8.833501071326,1.39315853798514,9.67835417305524,59.3437591462767,59.567899335792,57.9372863528126,196.414734062763,236.032079420884,36.2100268172847,27.5735903654524,33.7409595750502,22.44162199929,102.036338359809,166.268130146355,31.3294180647208,22.8036641657615,24.5442717532323,28.1837369957522,180.539058448516,106.57803476901,9.96385098097811,14.6586515687351,55.5626973360387,63.8567026396977,2.6921737844241,9.08533491009801,7.98023722033028,4.2651845068453,493.267367447369,8.82404497979854,2.23101290085512,50.9778216784795,95.5481775697804,3.13967245620791,15.4666408310095,78.0986878506684,64.4141357476705,33.0874027643777,24.2266005804117,55.7283364966674,97.3738777016041,44.142258311702,57.3190606129868,7.31565987210601,7.14051132903119,7.89685797772098,11.5561064893274,149.558821679444,18.7742624776144,41.933435597405,17.7261981766904,17.391163922131,51.450757157281,66.130655146457,148.281667540324,11.5008425340309,19.2996763644385,29.9445361993126,10.5612011565784,38.3191509183774
NOS2,0.057493864325301,0.0762726434561171,0.278170482160465,0.534604090351712,0.201583236889116,0.350100353261234,0.240258704853588,0.346879009629559,0.156266095412854,0.0736558824510789,0.181372730491026,0.0547082012029897,0.168401389146152,0.110284442177378,0.0219291504405638,0.103962087140015,0.0337059918605215,0.756954634861576,0.154199750702303,0.197893136623941,0.197254515264467,0.319822188269047,0.0813962257935207,0.00578448215091067,0.268583924321695,0,0.296086640850211,0.293639455111958,0.168339316182546,0.369722886880676,1.40219191121916,0.0666838894203207,0.0513906835243927,0.305890580414827,2.04619157631632,0.944836092384083,4.24134728612697,0.0755562572516497,0.190541854382167,0.099176337339245,0,0.0284282089574693,0.0891655703559317,0.00558365549421816,0.0383112158526355,1.03583709833028,0.148426308755008,0.0256947671978534,0.0144157346498876,0,0.145974130746403,0.0247704798171955,0.0324263479178042,0.563272627535847,0.185727206580933,0.229931192900269,0.0632532616166731,0.260492420755569,0.15917160714407,0.164064346907601,0.0677120439905621,0.0280483845119112,0.0551135374851966,0.406670521527111,0.189567243026291,0.107398043500998,0.0588085605068875,0.160749952560189,0.0875319913434807,2.91153531278304,2.98700556255489,0.261156864895646,0.124539098857543,1.31463171608706,0,0,0.137735798649478,0.0742608697346315,0.00662554327268572,0.125936094859143,0.59227665126912,0.365914394703519,0.0392133037547971,0.0283676107186267,0.298146324069777,0.316971982664614,0.136017676145286,0.0304281766549615,0.407539051533285,0.0482683318919509,0.792302480287836,0.350578098902865,0.0965723993881024,0.0759758153984566,0.106271273782704,0.109655934612413,0.11078397152923,0.093170922884671,0.242027279112077,0.568514362177063,0.322068826402532,0.150022036118433,0.349098730800448,0.0852042338964967,0,0.516268374221628,0.0818547287849653,0.283791330812646,0.0736410435420147
TNF,0.524211894915474,0.0919158220330465,0.0843998667285811,0.417097378197935,3.42640304395554,1.97056271949103,0.75306065283881,0.138100999253115,0.31841594514379,0.126911310682673,0.232212807415239,0.200747159227623,0.33945079677259,0.285914876597789,0.40933304437059,0.430262795598663,0.457755291488389,0.0424562403723764,0.0121083060087539,0.00519780263653806,0.560389943273394,1.82583871367293,0.548887872852904,0.361297859416141,0.392075988387,0.397175566279123,0.40545618370586,0.0785755141838641,0.0526307166807935,0.238891388925588,0.22699525150188,0.330767994717156,0.758394655155236,0.115686249880882,0.231950651548102,0.456650480825359,0.165969511024521,0.972518279254656,0.118556161953874,0.383697478449953,2.01747037385692,0.649020283146189,0.734033752752094,0.19642481171637,0.137523713198052,0.388153072583038,0.152227984580545,0.352338178670441,0.0189740423245914,0.0678322711061026,0.00604610185826166,0.135154236044016,0.96417270196015,0.295803721406565,0.081908239772307,0.47941800074377,0.379804160054139,0.33701684788106,0.155086079436789,0.0785243961870398,0.0664370249343965,0.44300862727345,0.656822506685959,0.405221266947664,0.210329980106996,0.0486973877781166,0.124742049570156,0.451679487088386,0.37705066378927,0.112130210497736,0.0340072737955238,0.265897962927358,0.359673101060029,0.0894609069188514,0.0498474768448772,0.0406812070831372,0.0353159140196806,0.652071852752351,0,0.0432410988605867,1.05014660250866,1.61401686395659,0,0.134415188277417,0.162517901780626,0.156449878228239,0.185537030808109,0.194787063811807,0.821350847516943,0.895208894669819,0.0971151195998335,0.311616528750734,0.0108331485479528,0.0175324051658771,0.0563131654169852,0.101514078065739,0.858617061315059,0.250041680975126,0.415089664200559,0.20407654613142,0.145446494616094,0.544097001878286,0.387545444391785,0.840076406577458,0.0568689569415574,0.172392636778862,0.190989189369717,0.0519750251505362,0.207409387259515
IL1B,7.39709877914287,3.88081268912707,0.727421040774629,16.7931153335526,11.2495369308919,17.563316612398,2.18825685686409,0.57394382891485,3.14411482913484,0.909126362245431,1.57465309282993,16.6716053210449,2.29671351967111,2.34561990344807,2.1160356916575,4.14510829378148,2.57374063085903,0.705179276884409,0.0302426435414396,0.0908770430441305,9.51474703279718,3.33893074881461,6.58626947538624,4.61056621584656,22.8685815038151,1.98960608112121,35.1863669144907,0.201043033102412,0.306727299956989,3.88139221691264,5.64249381122556,1.6740443958524,6.62978844526548,3.53102960333958,153.106943941304,304.184978771144,1.25743288640042,2.45564998477308,2.73052251325233,2.92198731762375,6775.91629722754,7.56486902027683,10.8936857161031,1.62951223317231,4.63711344555129,14.7619368377867,1.29748850838918,184.805700032026,0.196026569137611,0.52037106564911,0.0880904068577074,3.77769377179705,3.00176103480241,4.3370739495841,0.699379397415714,2.62513841109628,3.84349131938575,7.42499909837904,3.88884044886196,1.76760916925863,0.864093148326187,3.45024536561888,1.15874841124234,8.03088903679522,27.1835866229347,1.38354545880156,1.27502152864918,4.03549582299739,2.78339728527426,0.961732999975623,0.332262175520605,2.81615544264095,6.23514009991434,1.85738236290893,4.40602005867813,1.51142697012695,0.169799945728202,6.88341517750129,2.01673711429561,25.0516290238192,5.03130069153544,5.21930739142469,0.351577805396598,3.86338998622159,0.900938414059705,1.15008167557182,2.18535186683093,3.56474738087747,2.37283708080315,3.11349068647435,2.04156560094841,1.79861213238011,0.151523184043244,0.221384264065358,1.01632504306816,1.15908310502058,15.8651442048373,2.65919711869774,2.46411357998183,25.3402363858428,9.09593319211556,159.494487826922,1.8866594719684,2.86980147567095,0.365544926981965,1.62006180603456,1.2843099284144,0.236266669073155,1.52873107867266
IL6,0.770187703095502,1.07735353847861,0.190120983607906,2.30830827848047,2.6644959078746,3.22588720285385,0.510873837793444,0.134106510508354,0.254093597854847,0.428089490184569,0.681335687231406,19.4915240758053,0.234129304054141,0.482034365035532,0.349717690310565,3.70600038019101,1.38563352210545,0.100596854436275,0.133202254860689,0.0718421707938049,1.22234446908964,1.28163941076183,0.333790926836912,0.455093613035653,1.53563288121695,0.700521174113203,4.68689945777895,0.249751975400081,0.866003524121669,0.0571752626572504,0.456001651110983,1.06989426850482,2.06407435080761,0.441363285920681,19.1783852475031,44.9213344692049,0.131084073035794,0.413123055612469,0.243095079866889,0.304609496932692,1.72593458551258,0.169255216028616,0.391834036229294,0.142473598015239,1.50124694437035,1.33227480942377,0.0338149415838146,23.7885320350017,0.112393899992881,0.221404742034012,0.0238763027220441,0.716321289188416,0.930821353684575,1.08681468596151,0.304653223508136,0.624145460293149,0.794763890698212,0.715451296281956,0.507681562624308,0.965173930030903,0.0767890302233497,2.1112790857157,0.925805826557198,0.56654293335606,0.317582989958777,0.312500450601611,0.784388983892981,1.66190616654763,1.15396604307221,0.426097082982421,0.236993136363854,2.1404700178826,2.92498634391042,1.32481788191204,0,0,0.0627587928905494,0.522299566890153,0.253587902184152,5.87960696077157,1.25938681827863,1.27319183722829,0.0119115951603569,0.156830539941458,1.13878559446626,0.505494774962105,1.33041677889338,0.431339470627437,0.407183598494709,0.969333534619707,0.178058941556469,0.224818664814729,0.102673308612036,0.115393637917299,0.150646538884415,0.527693234940134,2.75183191935015,0.877361518754489,0.388834913062694,0.641435865576995,0.519145854336171,16.1589592026354,0.2611816385321,0.362347861597602,0.901613932581398,0.510589162977681,0.0621613265069535,0.0369452687769693,0.072270716984682
CXCL9,170.493843711175,91.3223277598873,8.12860653751877,37.211066158358,229.309262669874,346.894006291558,164.920542502431,22.9226967406229,470.547213200008,144.95713635316,171.587264275361,22.262712488832,31.4720869373838,31.1372751036981,186.665314380167,335.685659369578,339.668237029702,0.373611578833661,0.689455032201398,1.05830393296435,84.4587808101025,127.427053655858,191.597109255544,158.346228158069,42.4542289581577,309.940128657789,10.9423565466028,24.7119476278771,10.9076472900902,13.1029976004972,25.6359529416725,102.844374792542,421.097464058041,22.5529656520136,7.38415127052746,30.9132141687594,29.9091310288771,235.181856211497,67.1880201757958,215.961347857567,2.77724751535548,194.117519916503,44.6240337430605,280.973162326783,2.67463898730007,33.0304859044472,18.1140729432273,23.7578199251613,1.86613620357532,5.88319586842568,0.646808571657606,11.8750556213452,682.45700330404,255.769480529158,50.1197757875906,39.7976399945214,87.3706897950621,26.2992260921746,52.3504470894391,21.746444460586,2.96933675534,407.074386394122,1544.55902759729,56.3615257868788,42.9098438879651,6.82712182846742,17.5436554933762,635.227743335173,88.1334501964811,8.61889068738166,16.0192833294236,310.695987193559,507.00425446635,6.74950203200036,4.64457048297816,5.83052211189021,7.88825830388645,95.572664209991,3.82880643475877,1.26161138260907,249.000130507406,249.6973121649,0.645369757749032,16.994144983456,32.1320903962697,76.3928730383104,67.7954298127,89.8612485146641,140.478148667928,385.158573616761,81.3550846513142,228.537427288407,0.112153948110593,0.262181599957952,0.545388670889094,3.84994491586752,3100.08029719516,12.3249118722201,135.996469030772,2.26368601072298,8.14668595708594,38.3925223218406,366.215298385111,1507.15653908658,21.6800631390868,8.1987177737705,91.7480662341154,9.03990482231603,77.7125173922295
CXCL10,107.928101494369,33.0734427596986,17.8110562991389,65.1723156160664,125.029946165855,96.886714179219,79.8537124327098,7.50537673416095,728.93718116021,67.4103562737043,121.603196682263,20.3539553073809,67.9342847459199,56.4948732753895,272.838544878814,537.037952323544,288.29287365254,2.34582599045642,2.26753919484001,2.77807732625969,60.0763700178902,34.5627932127506,326.723082893899,348.346486167189,104.77671909396,93.2387074054352,16.9096251156258,28.673528376689,19.7034033390819,6.7709428648805,14.2635901077775,40.4794191192398,157.754071373922,26.9997265790584,13.0043914860897,45.2701712755147,26.8994866612057,163.268315312758,67.2840267985959,154.235072414014,3.61381257950248,103.70222545227,40.8949333626729,57.8697448254114,1.40477758747997,29.3578290082551,29.3973457504133,59.2563804018411,4.46631310007596,8.1887385438252,0.807867269075478,16.0296293444392,329.387375477146,250.717262394021,22.5354305506106,23.610628893664,63.1301551454061,45.2706666474844,43.927974256233,21.9061432407299,2.3875326107602,276.058686555148,601.982571587488,62.0342933173546,56.9449123255488,25.4997837322894,36.8423497034158,155.684751823271,135.120150119244,10.589435942324,18.5299008494489,122.448515374414,242.275123746375,55.2206754539444,7.62058788507039,6.69366858416527,1.62608582895141,66.7125821029948,12.3164381556429,2.5552851512681,99.6257995036951,57.93472695686,1.63392604666737,22.4172430897697,32.1220335940981,48.441170752502,107.761780209571,228.878797161765,295.175413329568,257.669560626961,49.6757413702434,107.859401202,0.0234730096991332,0.211048890401375,6.29770493381463,7.2496460125787,738.68906920471,11.8536903665001,107.19669937811,6.88099026344552,5.79795228640337,55.6272937654051,355.801741165077,1415.16196958049,14.9135235751177,4.57581945926445,53.1386099644692,7.50037568368235,74.7474154371373
CXCL11,17.1182755945973,2.38166382501065,2.50408867817012,2.88427864629193,13.1477891007669,12.6162521929938,14.6088390255056,1.95606198213059,154.301972350869,7.02003894923163,14.4469856084964,1.41845316091513,4.59157355079319,4.66916728366508,21.9097586886985,54.7146120016113,30.8304279382281,0.139742288735962,0.412771471171623,0.285137838574859,74.2790698881669,4.50541613203805,78.9972632362262,65.5763798624472,14.0508890604412,9.63935892537184,1.97589046659309,2.80704712979333,2.10122782204209,0.833951738645917,1.2506505669446,6.69696180158381,22.786373708421,2.04908408201657,1.12927321324237,5.65463686125152,2.73139580042104,18.2048240965541,15.0835359820135,46.2039318845244,0.231487644595058,11.3024486080692,2.14211975140581,6.9105182777477,0.775973901028056,2.01488076394487,2.9280092495127,3.84037104083674,0.298066248666602,0.808769851855059,0,0.775565115545587,36.98714447072,56.6610474249855,3.66776348035279,2.45655752266952,5.09553133016717,4.1196940069038,3.66051377666144,2.05151483778488,0.466681614036972,51.6313260552,73.2569415648798,2.54740380198916,2.73182712046797,4.75845110290024,4.97435069165166,20.0570439580863,19.4257344584785,1.37530868743211,1.71191644186178,16.3676976894531,38.5083542314273,8.53920840592617,1.84578886308236,1.29715497232282,0.203420547099744,5.87183583507064,1.46777923812605,0.970401856321679,10.5850818871233,8.66301792705796,0.49640326614554,2.37968285003757,4.69684436069448,8.7189692144411,11.7476419400116,11.8938693354823,25.6999830946773,15.9682857276128,4.26198487814518,12.9852198077809,0,0.0320593942196218,0.448431207029899,0.681893441312469,129.196889109874,1.7429732650657,8.72171982238372,2.22759738451474,1.56507500318221,6.92202624627372,68.610361780293,310.834745374157,1.41762021514223,0.549688620429938,4.93923572558637,0.769827711680009,8.85136471472105
CCR7,7.05864334485328,3.44461187284019,0.315501271400341,0.437043439771203,117.556507066536,125.809273686901,3.70505625450912,1.72068968867642,3.93096900259802,1.63739544838576,1.46617374784968,1.71107859450356,1.80916722731946,1.60525413038959,2.21983197173199,3.37662575607918,0.973111327890149,0.0640245547923176,0.0417359558763274,0,26.6152931770988,42.3096216424202,3.12208406726958,0.463428660893449,2.26163350804362,5.41070179930853,5.02206235159421,0.50865237480749,0.18813107083239,1.48467193031959,1.35734050220806,1.23387956328911,2.25024576284123,0.662342744863423,0.594633745643427,5.53582133485992,1.57512158676417,4.34712392340447,3.25937371430806,7.69505901592012,0.375751023315585,3.57021337420907,1.46732887583348,6.89144271718401,0.79399794377267,3.38074768637364,2.19231473530817,6.16454642486918,0.0416190532108171,0.0835036199775544,0,1.50178973148099,5.30104718287493,1.34387394187706,2.09119990457437,2.88128102109443,1.24510770140379,1.6686255093954,1.2062861060646,0.947326369384672,0.977442783978536,7.8588465476985,5.03601967581881,2.94532422226325,0.435345518779783,0.746602231797989,0.625112673260149,2.20844891879678,1.76896917548427,0.153141550186313,0.144800201998135,7.15590681491584,12.2451809253002,0.0269816389136664,0.534546731749624,0.812858109317828,1.2142562053036,4.57651703299439,0.0430387282095203,0.0118560239008777,35.1573344913116,64.1172396395636,0,1.89186505381057,2.08018340604667,2.72390087375032,1.35478338656542,0.680821164444552,1.83930571860661,1.39353444149595,1.29713605945364,4.20519693419214,0.0130692215174661,0.0587535372545953,0,0.7997885710925,14.2837494960012,1.12399309775921,1.52559683946533,0.48988783140221,0.393678525655907,1.85943852882208,3.63952358455758,13.5663216353015,0.504465389159177,5.39438385830907,1.13939662212746,0.313516017093939,1.30016696465483
STAT1,256.217630822844,108.840758011862,60.4996506381633,96.3474284053875,184.385957353945,234.004764310072,52.497108502418,21.9209530801803,264.902194380164,135.188702032971,114.234303993649,40.9877921287126,138.301139202176,124.149908861729,223.943200488064,234.307183842739,505.198925679081,21.3803828829216,34.0457492705009,33.6584047977019,149.332612513986,151.964133149068,212.307686376083,284.870830089847,185.613575152655,150.914110894717,45.6061480189125,172.95894555734,182.18539824018,50.1633985619995,93.8829806241198,60.7810535552561,171.151607727653,188.919633868652,40.063925382592,102.711351206597,49.424025880171,315.906797384267,256.88068616734,361.803327620376,279.428875615896,190.621494380035,81.9385616795172,351.11366819018,28.4476439453983,112.102952848137,80.7576603029333,84.9369343420083,44.1653848535689,52.3207768445339,24.8477392976127,46.884277315686,323.755941997926,257.29837262786,81.410839578607,66.7605749567137,115.22018605072,122.203505789055,135.355613502695,64.3332538005548,21.1530087536805,237.288318394367,293.823865533454,186.891738075655,151.765516825586,77.3749540032545,81.3760765592445,243.301901055646,193.383581429447,33.7077471245211,51.6729612610558,146.562278686239,190.652022725445,113.343516776483,49.2661918672388,60.045937969673,25.7286250357198,183.128884538223,44.9350443523906,47.2401557368485,151.36019986729,148.579324730881,20.6496695456098,86.0321397026468,130.216663080594,143.308910658393,75.3342740617203,93.955213430657,113.389052043733,238.425369892634,130.764398485692,195.000686925163,17.4388838718027,16.0481525025384,56.3592991930482,64.2647631967467,648.11503324438,67.2052216698365,146.997634272697,25.8741646611042,20.3760295374888,81.7114344029185,305.107675253571,480.544390121115,57.9027394396043,23.4955304016262,66.2678423194174,33.8993382787481,201.099564273212
